Year      Month  Day    Hour  PWV
2012     11      5     15     1.000
2012     11      5     18     1.151
2012     11      5     21     1.139
2012     11      6      0     0.872
2012     11      6      3     0.714
2012     11      6      6     0.692
2012     11      6      9     0.711
2012     11      6     12     0.659
2012     11      6     15     0.547
2012     11      6     18     0.427
2012     11      6     21     1.142
2012     11      7      0     1.044
2012     11      7      3     0.523
2012     11      7      6     0.423
2012     11      7      9     0.275
2012     11      7     12     0.258
2012     11      7     15     0.851
2012     11      7     18     0.766
2012     11      7     21     0.510
2012     11      8      0     1.301
2012     11      8      3     0.856
2012     11      8      6     0.584
2012     11      8      9     0.437
2012     11      8     12     0.352
2012     11      8     15     0.548
2012     11      8     18     0.684
2012     11      8     21     0.825
2012     11      9      0     1.085
2012     11      9      3     0.508
2012     11      9      6     0.448
2012     11      9      9     0.257
2012     11      9     12     0.208
2012     11      9     15     0.309
2012     11      9     18     0.462
2012     11      9     21     0.865
2012     11     10      0     0.696
2012     11     10      3     0.335
2012     11     10      6     0.323
2012     11     10      9     0.331
2012     11     10     12     0.355
2012     11     10     15     0.462
2012     11     10     18     0.616
2012     11     10     21     0.979
2012     11     11      0     0.829
2012     11     11      3     0.346
2012     11     11      6     0.329
2012     11     11      9     0.377
2012     11     11     12     0.358
2012     11     11     15     0.519
2012     11     11     18     1.085
2012     11     11     21     1.299
2012     11     12      0     1.475
2012     11     12      3     1.517
2012     11     12      6     1.510
2012     11     12      9     1.811
2012     11     12     12     1.523
2012     11     12     15     1.846
2012     11     12     18     2.367
2012     11     12     21     2.847
2012     11     13      0     2.893
2012     11     13      3     2.960
2012     11     13      6     2.736
2012     11     13      9     2.448
2012     11     13     12     2.398
2012     11     13     15     2.069
2012     11     13     18     1.697
2012     11     13     21     1.495
2012     11     14      0     1.558
2012     11     14      3     1.408
2012     11     14      6     0.877
2012     11     14      9     0.695
2012     11     14     12     0.752
2012     11     14     15     1.366
2012     11     14     18     1.237
2012     11     14     21     1.215
2012     11     15      0     1.462
2012     11     15      3     1.458
2012     11     15      6     1.511
2012     11     15      9     1.468
2012     11     15     12     1.048
2012     11     15     15     1.106
2012     11     15     18     1.190
2012     11     15     21     1.499
2012     11     16      0     1.795
2012     11     16      3     1.056
2012     11     16      6     1.006
2012     11     16      9     0.907
2012     11     16     12     0.604
2012     11     16     15     NaN
2012     11     16     18     NaN
2012     11     16     21     1.820
2012     11     17      0     2.411
2012     11     17      3     0.952
2012     11     17      6     0.750
2012     11     17      9     0.487
2012     11     17     12     0.456
2012     11     17     15     0.721
2012     11     17     18     0.730
2012     11     17     21     1.097
2012     11     18      0     1.147
2012     11     18      3     0.831
2012     11     18      6     0.585
2012     11     18      9     0.532
2012     11     18     12     0.541
2012     11     18     15     0.740
2012     11     18     18     0.760
2012     11     18     21     0.793
2012     11     19      0     0.863
2012     11     19      3     0.448
2012     11     19      6     0.380
2012     11     19      9     0.423
2012     11     19     12     NaN
2012     11     19     15     NaN
2012     11     19     18     0.577
2012     11     19     21     0.617
2012     11     20      0     0.769
2012     11     20      3     0.419
2012     11     20      6     0.379
2012     11     20      9     0.311
2012     11     20     12     0.371
2012     11     20     15     0.824
2012     11     20     18     0.717
2012     11     20     21     0.665
2012     11     21      0     0.614
2012     11     21      3     0.620
2012     11     21      6     1.596
2012     11     21      9     3.032
2012     11     21     12     3.239
2012     11     21     15     4.590
2012     11     21     18     5.447
2012     11     21     21     4.610
2012     11     22      0     3.550
2012     11     22      3     3.588
2012     11     22      6     3.084
2012     11     22      9     2.190
2012     11     22     12     2.100
2012     11     22     15     2.289
2012     11     22     18     2.289
2012     11     22     21     1.782
2012     11     23      0     0.922
2012     11     23      3     0.757
2012     11     23      6     0.892
2012     11     23      9     0.659
2012     11     23     12     0.430
2012     11     23     15     0.868
2012     11     23     18     0.735
2012     11     23     21     1.112
2012     11     24      0     1.222
2012     11     24      3     0.612
2012     11     24      6     0.558
2012     11     24      9     0.532
2012     11     24     12     0.476
2012     11     24     15     0.537
2012     11     24     18     0.691
2012     11     24     21     1.410
2012     11     25      0     1.310
2012     11     25      3     0.530
2012     11     25      6     0.582
2012     11     25      9     0.456
2012     11     25     12     0.400
2012     11     25     15     0.544
2012     11     25     18     0.677
2012     11     25     21     1.239
2012     11     26      0     1.073
2012     11     26      3     0.809
2012     11     26      6     0.727
2012     11     26      9     0.704
2012     11     26     12     0.717
2012     11     26     15     0.810
2012     11     26     18     0.892
2012     11     26     21     1.153
2012     11     27      0     0.879
2012     11     27      3     0.722
2012     11     27      6     0.660
2012     11     27      9     0.635
2012     11     27     12     0.585
2012     11     27     15     0.643
2012     11     27     18     0.648
